1 9
1 13
1 4
1 12
1 41
1 48
1 10
1 11
1 14
1 21
1 36
1 15
1 24
1 25
1 27
1 28
1 34
1 40
1 42
1 23
1 38
1 39
1 43
1 46
1 55
1 16
1 18
1 20
1 22
1 26
1 33
1 35
1 37
1 44
1 45
1 54
1 47
1 56
1 57
1 17
1 19
1 51
2 85
2 73
2 67
2 74
2 31
2 75
2 76
2 72
2 87
2 77
2 101
2 100
2 32
2 83
2 80
2 84
2 92
2 71
2 78
2 94
2 95
2 90
2 97
2 98
2 61
2 63
2 79
2 88
2 89
2 91
2 99
2 102
2 60
2 62
2 81
2 82
2 96
2 103
2 64
2 29
2 93
3 59
3 65
3 66
3 52
3 68
3 53
3 70
3 86
3 69
3 105
3 104
4 7
4 5
4 8
4 6
4 1
4 2
4 3
4 30
5 50
5 58
5 49
