1.0 0.0
3.0 2.0
4.0 0.0
5.0 3.0
5.0 4.0
6.0 2.0
7.0 6.0
8.0 7.0
9.0 0.0
9.0 4.0
9.0 8.0
10.0 5.0
11.0 3.0
11.0 5.0
11.0 10.0
13.0 2.0
13.0 12.0
14.0 2.0
14.0 12.0
15.0 2.0
15.0 13.0
15.0 14.0
16.0 0.0
16.0 4.0
16.0 9.0
17.0 12.0
17.0 16.0
18.0 12.0
19.0 18.0
20.0 17.0
21.0 7.0
21.0 8.0
21.0 20.0
22.0 7.0
22.0 8.0
22.0 9.0
22.0 21.0
23.0 0.0
23.0 4.0
23.0 9.0
23.0 16.0
23.0 22.0
24.0 11.0
25.0 1.0
25.0 24.0
26.0 3.0
26.0 12.0
26.0 14.0
27.0 1.0
27.0 17.0
27.0 26.0
28.0 4.0
28.0 11.0
28.0 24.0
29.0 19.0
30.0 19.0
30.0 29.0
31.0 18.0
32.0 6.0
32.0 13.0
32.0 15.0
32.0 21.0
32.0 31.0
33.0 0.0
33.0 1.0
33.0 19.0
33.0 25.0
34.0 12.0
34.0 18.0
34.0 26.0
34.0 31.0
35.0 0.0
35.0 19.0
35.0 29.0
35.0 30.0
35.0 34.0
36.0 12.0
36.0 18.0
36.0 19.0
36.0 20.0
37.0 1.0
37.0 25.0
37.0 33.0
37.0 36.0
38.0 12.0
38.0 14.0
38.0 16.0
38.0 18.0
38.0 26.0
38.0 28.0
39.0 6.0
39.0 13.0
39.0 15.0
39.0 32.0
39.0 38.0
40.0 3.0
40.0 7.0
41.0 0.0
41.0 4.0
41.0 8.0
41.0 9.0
41.0 16.0
41.0 23.0
41.0 40.0
42.0 18.0
42.0 26.0
42.0 29.0
42.0 34.0
43.0 12.0
43.0 14.0
43.0 26.0
43.0 31.0
43.0 36.0
43.0 38.0
43.0 42.0
44.0 19.0
44.0 30.0
44.0 35.0
45.0 1.0
45.0 13.0
45.0 25.0
45.0 33.0
45.0 37.0
45.0 44.0
46.0 21.0
47.0 2.0
47.0 6.0
47.0 15.0
47.0 22.0
47.0 32.0
47.0 39.0
47.0 46.0
48.0 44.0
49.0 32.0
49.0 46.0
49.0 48.0
50.0 11.0
50.0 24.0
50.0 28.0
50.0 30.0
51.0 8.0
51.0 21.0
51.0 22.0
51.0 40.0
51.0 50.0
52.0 3.0
52.0 5.0
52.0 40.0
53.0 25.0
53.0 46.0
53.0 48.0
53.0 49.0
53.0 52.0
54.0 14.0
54.0 18.0
54.0 31.0
54.0 34.0
54.0 38.0
54.0 39.0
55.0 6.0
55.0 19.0
55.0 29.0
55.0 30.0
55.0 31.0
55.0 35.0
55.0 54.0
56.0 27.0
57.0 1.0
57.0 42.0
57.0 44.0
57.0 48.0
57.0 56.0
58.0 3.0
58.0 6.0
58.0 17.0
58.0 36.0
59.0 36.0
59.0 58.0
60.0 2.0
60.0 6.0
60.0 10.0
60.0 13.0
60.0 15.0
60.0 39.0
60.0 47.0
60.0 59.0
61.0 18.0
61.0 26.0
61.0 31.0
61.0 34.0
61.0 43.0
61.0 47.0
61.0 54.0
62.0 17.0
62.0 20.0
62.0 27.0
62.0 45.0
62.0 56.0
62.0 61.0
63.0 27.0
63.0 42.0
63.0 58.0
63.0 59.0
64.0 2.0
64.0 6.0
64.0 9.0
64.0 13.0
64.0 32.0
64.0 47.0
64.0 60.0
64.0 63.0
65.0 0.0
65.0 17.0
65.0 20.0
65.0 27.0
65.0 56.0
65.0 63.0
66.0 24.0
66.0 44.0
66.0 48.0
66.0 59.0
66.0 65.0
67.0 16.0
67.0 41.0
67.0 46.0
67.0 49.0
67.0 53.0
68.0 7.0
68.0 8.0
68.0 15.0
68.0 21.0
68.0 22.0
68.0 50.0
68.0 51.0
68.0 67.0
69.0 4.0
69.0 11.0
69.0 24.0
69.0 28.0
69.0 50.0
70.0 20.0
70.0 27.0
70.0 43.0
70.0 56.0
70.0 62.0
70.0 65.0
70.0 69.0
71.0 14.0
71.0 18.0
71.0 31.0
71.0 34.0
71.0 38.0
71.0 54.0
71.0 60.0
71.0 61.0
72.0 2.0
72.0 3.0
72.0 10.0
72.0 40.0
72.0 52.0
72.0 71.0
